ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	ALIGNMENT	STRUCTURE
5080	Poyanawa	two	ɾaβu	ɾaβu	ɾ a β u	None	284	ɾ a β u - - - -	C V C V
5065	Proto-Panoan	two	ɽaβɨt	ɽaβɨt	ɽ a β ɨ t	None	284	ɽ a β ɨ t - - -	C V C V C
5079	Shanenawa	two	rafu	rafu	r a f u	None	284	r a f u - - - -	C V C V
5076	Sharanawa	two	raɸɨ	raɸɨ	r a ɸ ɨ	None	284	r a ɸ ɨ - - - -	C V C V
5067	ShipiboKonibo	two	raβɨ́́	raβɨ́́	r a β ɨ	None	284	r a β ɨ - - - -	C V C V
5074	Yaminawa	two	raɸɨ	raɸɨ	r a ɸ ɨ	None	284	r a ɸ ɨ - - - -	C V C V
5083	Yawanawa	two	ɾaβɨ	ɾaβɨ	ɾ a β ɨ	None	284	ɾ a β ɨ - - - -	C V C V
2263	Amawaka	type of bank	kɨnã_I	kɨnã_I	k ɨ n a ~	None	60	k ɨ n a ~ -	C V C V 0
2259	Chakobo	type of bank	kɨˈnanɨ	kɨˈnanɨ	k ɨ n a n ɨ	None	60	k ɨ n a n ɨ	C V C V C V
2255	Kakataibo	type of bank	kwɨnã	kwɨnã	kʷ ɨ n a ~	None	60	kʷ ɨ n a ~ -	C V C V 0
2257	Kapanawa	type of bank	kɨnan	kɨnan	k ɨ n a n	None	60	k ɨ n a n -	C V C V C
2264	Kaxinawa	type of bank	kɨnã	kɨnã	k ɨ n a ~	None	60	k ɨ n a ~ -	C V C V 0
2265	Marinawa	type of bank	kɨ́nã	kɨ́nã	k ɨ n a ~	None	60	k ɨ n a ~ -	C V C V 0
2258	Marubo	type of bank	kɨnã	kɨnã	k ɨ n a ~	None	60	k ɨ n a ~ -	C V C V 0
2254	Proto-Panoan	type of bank	kwɨ[n]a[n]	kwɨ[n]a[n]	kʷ ɨ rⁿ a rⁿ	None	60	kʷ ɨ rⁿ a rⁿ -	C V C V C
2261	Sharanawa	type of bank	kɨna	kɨna	k ɨ n a	None	60	k ɨ n a - -	C V C V
2256	ShipiboKonibo	type of bank	kɨnã́	kɨnã́	k ɨ n a ~	None	60	k ɨ n a ~ -	C V C V 0
2410	Amawaka	type of basket	kaká_I	kaká_I	k a k a	None	71	k a k a - - - - -	C V C V
2407	Chakobo	type of basket	kákano	kákano	k a k a n o	None	71	k a k a n o - - -	C V C V C V
2406	Kakataibo	type of basket	kaká	kaká	k a k a	None	71	k a k a - - - - -	C V C V
2411	Kaxinawa	type of basket	kaká	kaká	k a k a	None	71	k a k a - - - - -	C V C V
2413	Korubo	type of basket	kakan	kakan	k a k a n	None	71	k a k a n - - - -	C V C V C
2412	Marinawa	type of basket	kaká	kaká	k a k a	None	71	k a k a - - - - -	C V C V
2405	Proto-Panoan	type of basket	kaka[n]	kaka[n]	k a k a rⁿ	None	71	k a k a rⁿ - - - -	C V C V C
2409	Sharanawa	type of basket	upu_kakati	upu_kakati	u p u k a k a t i	None	71	u p u k a k a t i	V C V C V C V C V
6459	Amawaka	type of basket	tasa	tasa	t a s a	II	390	t a s a	C V C V
6456	Kakataibo	type of basket	tasá	tasá	t a s a	None	390	t a s a	C V C V
6458	Kapanawa	type of basket	tasa	tasa	t a s a	None	390	t a s a	C V C V
6455	Proto-Panoan	type of basket	tasa	tasa	t a s a	None	390	t a s a	C V C V
6457	ShipiboKonibo	type of basket	tasá	tasá	t a s a	None	390	t a s a	C V C V
1534	Amawaka	type of box	wonãti	wonãti	w o n a ~ t i	II	514	w o n a ~ t i -	C V C V 0 C V
1532	Chakobo	type of box	βoˈna-naʔa	βoˈna-naʔa	β o n a n a ʔ a	None	514	β o n a n a ʔ a	C V C V C V C V
1529	Kakataibo	type of box	βonã́-ti	βonã́-ti	β o n a ~ t i	None	514	β o n a ~ t i -	C V C V 0 C V
1531	Kapanawa	type of box	βoʔnánti	βoʔnánti	β o ʔ n a n t i	None	514	β o ʔ n a n t i	C V C C V C C V
1533	Katukina	type of box	βunati	βunati	β u n a t i	None	514	β u n a t i - -	C V C V C V
1535	Kaxinawa	type of box	bunãti	bunãti	b u n a ~ t i	None	514	b u n a ~ t i -	C V C V 0 C V
1536	Marinawa	type of box	ɸṍnãti	ɸṍnãti	ɸ o n a ~ t i	None	514	ɸ o n a ~ t i -	C V C V 0 C V
1528	Proto-Panoan	type of box	βoʔ[n]a[n]-ti	βoʔ[n]a[n]-ti	β o ʔ rⁿ a rⁿ t i	None	514	β o ʔ rⁿ a rⁿ t i	C V C C V C C V
1530	ShipiboKonibo	type of box	βonã́ti	βonã́ti	β o n a ~ t i	None	514	β o n a ~ t i -	C V C V 0 C V
2714	Amawaka	type of pot	kɨ̃tii_I	kɨ̃tii_I	k ɨ t i i	None	92	k ɨ t i i - - -	C V C V V
2709	Chaninawa	type of pot	kɨti	kɨti	k ɨ t i	None	92	k ɨ t i - - - -	C V C V
2706	Kakataibo	type of pot	manɨ_kɨ̃ti	manɨ_kɨ̃ti	m a n ɨ k ɨ t i	None	92	m a n ɨ k ɨ t i	C V C V C V C V
2708	Kapanawa	type of pot	kɨntí	kɨntí	k ɨ t i	None	92	k ɨ t i - - - -	C V C V
2716	Kaxinawa	type of pot	kɨt̃_i	kɨt̃_i	k ɨ t i	None	92	k ɨ t i - - - -	C V C V
2718	Marinawa	type of pot	kɨ́tɨ	kɨ́tɨ	k ɨ t ɨ	None	92	k ɨ t ɨ - - - -	C V C V
2705	Proto-Panoan	type of pot	kɨt̃_i[C]	kɨt̃_i[C]	k ɨ t i n	None	92	k ɨ t i n - - -	C V C V C
2713	Shanenawa	type of pot	kɨtɨ	kɨtɨ	k ɨ t ɨ	None	92	k ɨ t ɨ - - - -	C V C V
2711	Sharanawa	type of pot	kɨtin	kɨtin	k ɨ t i n	None	92	k ɨ t i n - - -	C V C V C
2707	ShipiboKonibo	type of pot	kɨt̃_í	kɨt̃_í	k ɨ t i	None	92	k ɨ t i - - - -	C V C V
2719	Yawanawa	type of pot	kɨti	kɨti	k ɨ t i	None	92	k ɨ t i - - - -	C V C V
100	Amawaka	type of venom	ʔaxã-_I	ʔaxã-_I	ʔ a x a ~	None	484	ʔ a x a ~	C V C V 0
96	Chakobo	type of venom	ʔaʂa-	ʔaʂa-	ʔ a ʂ a	None	484	ʔ a ʂ a -	C V C V
93	Kakataibo	type of venom	ʔaˈʂã-	ʔaˈʂã-	ʔ a ʂ a ~	None	484	ʔ a ʂ a ~	C V C V 0
95	Kapanawa	type of venom	ʔaˈʂan-	ʔaˈʂan-	ʔ a ʂ a n	None	484	ʔ a ʂ a n	C V C V C
101	Kaxinawa	type of venom	aʂa-	aʂa-	a ʂ a	None	484	a ʂ a - -	V C V
103	Marinawa	type of venom	ˈaʂã-	ˈaʂã-	a ʂ a ~	None	484	a ʂ a ~ -	V C V 0
105	Matis	type of venom	aʂ-kin	aʂ-kin	a ʂ k i n	None	484	a ʂ k i n	V C C V C
92	Proto-Panoan	type of venom	ʔaʂ[an]-	ʔaʂ[an]-	ʔ a ʂ a n	None	484	ʔ a ʂ a n	C V C V C
98	Sharanawa	type of venom	aʂain	aʂain	a ʂ a n	None	484	a ʂ a n -	V C V C
94	ShipiboKonibo	type of venom	ʔaˈʂã-	ʔaˈʂã-	ʔ a ʂ a ~	None	484	ʔ a ʂ a ~	C V C V 0
97	Yaminawa	type of venom	aʂã-	aʂã-	a ʂ a ~	None	484	a ʂ a ~ -	V C V 0
104	Yawanawa	type of venom	aʃan	aʃan	a ʃ a n	None	484	a ʃ a n -	V C V C
4071	Amawaka	unclear	niʃi_I	niʃi_I	n i ʃ i	None	205	n i ʃ i	C V C V
4070	Chakobo	unclear	niʃi	niʃi	n i ʃ i	None	205	n i ʃ i	C V C V
4069	Kapanawa	unclear	niʃi	niʃi	n i ʃ i	None	205	n i ʃ i	C V C V
4072	Kaxinawa	unclear	niʃi	niʃi	n i ʃ i	None	205	n i ʃ i	C V C V
4073	Marinawa	unclear	niʃi	niʃi	n i ʃ i	None	205	n i ʃ i	C V C V
4066	Proto-Panoan	unclear	[n]isi	[n]isi	rⁿ i s i	None	205	rⁿ i s i	C V C V
4068	ShipiboKonibo	unclear	niʃi	niʃi	n i ʃ i	None	205	n i ʃ i	C V C V
5369	Amawaka	unclear	risí_I	risí_I	r i s i	None	305	r i s i - -	C V C V
6005	Marinawa	unclear	ʂɨ́́wa	ʂɨ́́wa	ʂ ɨ w a	None	356	ʂ ɨ w a -	C V C V
2158	Amawaka	urine, to urinate	hĩsõ-_I	hĩsõ-_I	h i s o ~	None	51	h i s o ~	C V C V 0
2151	Chakobo	urine, to urinate	hiso-	hiso-	h i s o	None	51	h i s o -	C V C V
2153	Chaninawa	urine, to urinate	iso	iso	i s o	None	51	i s o - -	V C V
2147	Kakataibo	urine, to urinate	isṍ	isṍ	i s o ~	None	51	i s o ~ -	V C V 0
2149	Kapanawa	urine, to urinate	hisón-	hisón-	h i s o n	None	51	h i s o n	C V C V C
2157	Katukina	urine, to urinate	isun	isun	i s u n	None	51	i s u n -	V C V C
2152	Kaxarari	urine, to urinate	isuˈlu	isuˈlu	i s u l u	None	51	i s u l u	V C V C V
2159	Kaxinawa	urine, to urinate	isũ̃	isũ̃	i s u ~	None	51	i s u ~ -	V C V 0
2161	Korubo	urine, to urinate	isun-	isun-	i s u n	None	51	i s u n -	V C V C
2160	Marinawa	urine, to urinate	ísõ-	ísõ-	i s o ~	None	51	i s o ~ -	V C V 0
2150	Marubo	urine, to urinate	isõ	isõ	i s o ~	None	51	i s o ~ -	V C V 0
2162	Matis	urine, to urinate	isun-	isun-	i s u n	None	51	i s u n -	V C V C
2163	Mayoruna	urine, to urinate	isun	isun	i s u n	None	51	i s u n -	V C V C
2146	Proto-Panoan	urine, to urinate	hisor-	hisor-	h i s o r	None	51	h i s o r	C V C V C
2155	Sharanawa	urine, to urinate	isoin	isoin	i s o i n	None	51	i s o i n	V C V V C
2148	ShipiboKonibo	urine, to urinate	hisṍ	hisṍ	h i s o ~	None	51	h i s o ~	C V C V 0
472	Amawaka	urubu rei	ʔíʃmin	ʔíʃmin	ʔ i ʃ m i n	None	204	ʔ i ʃ m i n	C V C C V C
467	Kakataibo	urubu rei	ʔiʃmĩ	ʔiʃmĩ	ʔ i ʃ m i ~	None	204	ʔ i ʃ m i ~	C V C C V 0
469	Kapanawa	urubu rei	ʔiʃmín	ʔiʃmín	ʔ i ʃ m i n	None	204	ʔ i ʃ m i n	C V C C V C
474	Kaxinawa	urubu rei	iʃmĩ	iʃmĩ	i ʃ m i ~	None	204	i ʃ m i ~ -	V C C V 0
475	Marinawa	urubu rei	íʃmĩ	íʃmĩ	i ʃ m i ~	None	204	i ʃ m i ~ -	V C C V 0
466	Proto-Panoan	urubu rei	ʔiʃmi[n]	ʔiʃmi[n]	ʔ i ʃ m i rⁿ	None	204	ʔ i ʃ m i rⁿ	C V C C V C
470	Sharanawa	urubu rei	iʃmin	iʃmin	i ʃ m i n	None	204	i ʃ m i n -	V C C V C
468	ShipiboKonibo	urubu rei	ʔiʃmĩ	ʔiʃmĩ	ʔ i ʃ m i ~	None	204	ʔ i ʃ m i ~	C V C C V 0
2938	Amawaka	value	kopi	kopi	k o p i	II	111	k o p i - -	C V C V
2934	Chakobo	value	kopi	kopi	k o p i	None	111	k o p i - -	C V C V
2929	Kakataibo	value	kopí	kopí	k o p i	None	111	k o p i - -	C V C V
2932	Kapanawa	value	kopí	kopí	k o p i	None	111	k o p i - -	C V C V
2940	Kaxinawa	value	kupi-	kupi-	k u p i	None	111	k u p i - -	C V C V
2941	Marinawa	value	kopi-	kopi-	k o p i	None	111	k o p i - -	C V C V
2928	Proto-Panoan	value	kopi	kopi	k o p i	None	111	k o p i - -	C V C V
2936	Sharanawa	value	kopi	kopi	k o p i	None	111	k o p i - -	C V C V
2931	ShipiboKonibo	value	kopí-	kopí-	k o p i	None	111	k o p i - -	C V C V
2935	Yaminawa	value	kopi-kĩ	kopi-kĩ	k o p i k i	None	111	k o p i k i	C V C V C V
2942	Yawanawa	value	kupi-	kupi-	k u p i	None	111	k u p i - -	C V C V
4923	Amawaka	vein	ponó_I	ponó_I	p o n o	None	273	p o n o	C V C V
4916	Chakobo	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4918	Chaninawa	vein	podo	podo	p o d o	None	273	p o d o	C V C V
4912	Kakataibo	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4914	Kapanawa	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4921	Katukina	vein	punu	punu	p u n u	None	273	p u n u	C V C V
4917	Kaxarari	vein	puˈnu	puˈnu	p u n u	None	273	p u n u	C V C V
4924	Kaxinawa	vein	punu	punu	p u n u	None	273	p u n u	C V C V
4926	Korubo	vein	punu	punu	p u n u	None	273	p u n u	C V C V
4925	Marinawa	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4915	Marubo	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4927	Matis	vein	punu	punu	p u n u	None	273	p u n u	C V C V
4928	Mayoruna	vein	punu	punu	p u n u	None	273	p u n u	C V C V
4922	Poyanawa	vein	pũdu	pũdu	p u ~.d u	None	273	p u ~.d u	C V 0 V
4911	Proto-Panoan	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4919	Sharanawa	vein	pono	pono	p o n o	None	273	p o n o	C V C V
4913	ShipiboKonibo	vein	pono	pono	p o n o	None	273	p o n o	C V C V
2995	Amawaka	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2991	Chakobo	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2987	Kakataibo	verbal causative suffix	-mi-	-mi-	m i	None	117	m i	C V
2989	Kapanawa	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2996	Kaxinawa	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2999	Korubo	verbal causative suffix	-me	-me	m e	None	117	m e	C V
2997	Marinawa	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2990	Marubo	verbal causative suffix	-ma	-ma	m a	None	117	m a	C V
3000	Matis	verbal causative suffix	-me	-me	m e	None	117	m e	C V
3001	Mayoruna	verbal causative suffix	-me	-me	m e	None	117	m e	C V
2986	Proto-Panoan	verbal causative suffix	-m[a]-	-m[a]-	m a	None	117	m a	C V
2994	Shanenawa	verbal causative suffix	-ma	-ma	m a	None	117	m a	C V
2993	Sharanawa	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2988	ShipiboKonibo	verbal causative suffix	-ma-	-ma-	m a	None	117	m a	C V
2992	Yaminawa	verbal causative suffix	-ma	-ma	m a	None	117	m a	C V
2998	Yawanawa	verbal causative suffix	-ma	-ma	m a	None	117	m a	C V
6807	Chakobo	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6805	Kapanawa	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6813	Katukina	verbal imperative suffix	wɨ	wɨ	w ɨ	None	422	w ɨ	C V
6808	Kaxarari	verbal imperative suffix	wɨ	wɨ	w ɨ	None	422	w ɨ	C V
6814	Kaxinawa	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6815	Marinawa	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6806	Marubo	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6802	Proto-Panoan	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6812	Shanenawa	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6810	Sharanawa	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6804	ShipiboKonibo	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
6809	Yaminawa	verbal imperative suffix	-ɸɨ	-ɸɨ	ɸ ɨ	None	422	ɸ ɨ	C V
6816	Yawanawa	verbal imperative suffix	-wɨ	-wɨ	w ɨ	None	422	w ɨ	C V
4311	Amawaka	voice	howi	howi	h o w i	None	225	h o w i - -	C V C V
4307	Chakobo	voice	hoy	hoy	h o i	None	225	h o i - - -	C V V
4306	Kapanawa	voice	hoi	hoi	h o i	None	225	h o i - - -	C V V
4312	Kaxinawa	voice	hui	hui	h u i	None	225	h u i - - -	C V V
4304	Proto-Panoan	voice	hoi	hoi	h o i	None	225	h o i - - -	C V V
4309	Sharanawa	voice	oi	oi	o i	None	225	o i - - - -	V V
4305	ShipiboKonibo	voice	hoi	hoi	h o i	None	225	h o i - - -	C V V
5976	Amawaka	vulture	xɨtɨ	xɨtɨ	x ɨ t ɨ	II	354	x ɨ t ɨ	C V C V
5971	Kakataibo	vulture	ʂɨtɨ	ʂɨtɨ	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
5973	Kapanawa	vulture	ʂɨtɨ	ʂɨtɨ	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
5975	Katukina	vulture	ʃiti	ʃiti	ʃ i t i	None	354	ʃ i t i	C V C V
5977	Kaxinawa	vulture	ʂɨtɨ	ʂɨtɨ	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
5978	Marinawa	vulture	ʂɨ́́tɨ́́	ʂɨ́́tɨ́́	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
5974	Marubo	vulture	ʃɨtɨ	ʃɨtɨ	ʃ ɨ t ɨ	None	354	ʃ ɨ t ɨ	C V C V
5979	Mayoruna	vulture	ʂɨˈtɨ	ʂɨˈtɨ	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
5970	Proto-Panoan	vulture	ʂɨtɨ	ʂɨtɨ	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
5972	ShipiboKonibo	vulture	ʂɨtɨ	ʂɨtɨ	ʂ ɨ t ɨ	None	354	ʂ ɨ t ɨ	C V C V
6673	Amawaka	wart	toxpi_I	toxpi_I	t o x p i	None	409	t o x p i	C V C C V
6668	Chakobo	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6666	Kakataibo	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6674	Kaxinawa	wart	tuʂpi	tuʂpi	t u ʂ p i	None	409	t u ʂ p i	C V C C V
6675	Marinawa	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6676	Mayoruna	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6665	Proto-Panoan	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6670	Sharanawa	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6667	ShipiboKonibo	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6669	Yaminawa	wart	toʂpi	toʂpi	t o ʂ p i	None	409	t o ʂ p i	C V C C V
6696	Kakataibo	water, river	βaka	βaka	β a k a	None	412	β a k a - - - -	C V C V
6707	Kaxinawa	water, river	baka	baka	b a k a	None	412	b a k a - - - -	C V C V
6710	Korubo	water, river	waka	waka	w a k a	None	412	w a k a - - - -	C V C V
6708	Marinawa	water, river	ɸaka	ɸaka	ɸ a k a	None	412	ɸ a k a - - - -	C V C V
6695	Proto-Panoan	water, river	waka	waka	w a k a	None	412	w a k a - - - -	C V C V
6697	ShipiboKonibo	water, river	waka_nawa	waka_nawa	w a k a n a w a	None	412	w a k a n a w a	C V C V C V C V
1220	Amawaka	waves	wɨtʃõ_I	wɨtʃõ_I	w ɨ tʃ o ~	None	489	w ɨ tʃ o ~ - - - -	C V C V 0
1215	Kakataibo	waves	βɨtʃṍ	βɨtʃṍ	β ɨ tʃ o ~	None	489	β ɨ tʃ o ~ - - - -	C V C V 0
1217	Kapanawa	waves	βɨtʃo	βɨtʃo	β ɨ tʃ o	None	489	β ɨ tʃ o - - - - -	C V C V
1221	Kaxinawa	waves	bɨtʃũ-	bɨtʃũ-	b ɨ tʃ u ~	None	489	b ɨ tʃ u ~ - - - -	C V C V 0
1223	Marinawa	waves	ɨnɨ_ɸɨtʃõĩ	ɨnɨ_ɸɨtʃõĩ	ɨ n ɨ ɸ ɨ tʃ o ~ i	None	489	ɨ n ɨ ɸ ɨ tʃ o ~ i	V C V C V C V 0 V
1214	Proto-Panoan	waves	βɨtʃo[n]	βɨtʃo[n]	β ɨ tʃ o rⁿ	None	489	β ɨ tʃ o rⁿ - - - -	C V C V C
1218	Sharanawa	waves	ɸɨtʃo	ɸɨtʃo	ɸ ɨ tʃ o	None	489	ɸ ɨ tʃ o - - - - -	C V C V
1216	ShipiboKonibo	waves	βɨtʃṍ	βɨtʃṍ	β ɨ tʃ o ~	None	489	β ɨ tʃ o ~ - - - -	C V C V 0
927	Amawaka	way, path	waʔi	waʔi	w a ʔ i	II	468	w a ʔ i	C V C V
919	Chakobo	way, path	βaʔi	βaʔi	β a ʔ i	None	468	β a ʔ i	C V C V
922	Chaninawa	way, path	ɸai	ɸai	ɸ a i	None	468	ɸ a i -	C V V
915	Kakataibo	way, path	βai	βai	β a i	None	468	β a i -	C V V
917	Kapanawa	way, path	βaʔi	βaʔi	β a ʔ i	None	468	β a ʔ i	C V C V
926	Katukina	way, path	βai	βai	β a i	None	468	β a i -	C V V
920	Kaxarari	way, path	βaˈʔi	βaˈʔi	β a ʔ i	None	468	β a ʔ i	C V C V
929	Kaxinawa	way, path	bai	bai	b a i	None	468	b a i -	C V V
928	Marinawa	way, path	ɸáí	ɸáí	ɸ a i	None	468	ɸ a i -	C V V
918	Marubo	way, path	βai	βai	β a i	None	468	β a i -	C V V
930	Matis	way, path	bai	bai	b a i	None	468	b a i -	C V V
931	Mayoruna	way, path	baˈi	baˈi	b a i	None	468	b a i -	C V V
914	Proto-Panoan	way, path	βaʔi	βaʔi	β a ʔ i	None	468	β a ʔ i	C V C V
925	Shanenawa	way, path	fay	fay	f a i	None	468	f a i -	C V V
923	Sharanawa	way, path	ɸai	ɸai	ɸ a i	None	468	ɸ a i -	C V V
916	ShipiboKonibo	way, path	βai	βai	β a i	None	468	β a i -	C V V
921	Yaminawa	way, path	ɸai	ɸai	ɸ a i	None	468	ɸ a i -	C V V
5638	Kakataibo	way, path	ʂaɨɔ	ʂaɨɔ	ʂ a ɨ ɔ	ver etimologia 403	328	ʂ a ɨ ɔ	C V V V
4101	Amawaka	we	no-	no-	n o	None	208	n o - - -	C V
4099	Chakobo	we	no	no	n o	None	208	n o - - -	C V
4096	Kakataibo	we	no-	no-	n o	None	208	n o - - -	C V
4098	Kapanawa	we	no-	no-	n o	None	208	n o - - -	C V
4102	Kaxinawa	we	nu-	nu-	n u	None	208	n u - - -	C V
4105	Korubo	we	nukmi	nukmi	n u k m i	None	208	n u k m i	C V C C V
4103	Marinawa	we	no-	no-	n o	None	208	n o - - -	C V
4106	Matis	we	nuki	nuki	n u k i	None	208	n u k i -	C V C V
4095	Proto-Panoan	we	no[-]	no[-]	n o	None	208	n o - - -	C V
4097	ShipiboKonibo	we	no-	no-	n o	None	208	n o - - -	C V
889	Amawaka	what	haɨ	haɨ	h a ɨ	None	466	h a ɨ - - -	C V V
881	Chakobo	what	hawɨ	hawɨ	h a w ɨ	None	466	h a w ɨ - -	C V C V
878	Kapanawa	what	hawa	hawa	h a w a	None	466	h a w a - -	C V C V
888	Katukina	what	hawɨ-ra	hawɨ-ra	h a w ɨ r a	None	466	h a w ɨ r a	C V C V C V
882	Kaxarari	what	ɦaˈwã	ɦaˈwã	ɦ a w ɨ	None	466	ɦ a w ɨ - -	C V C V
890	Kaxinawa	what	hawa	hawa	h a w a	None	466	h a w a - -	C V C V
896	Korubo	what	awɨ-	awɨ-	a w ɨ	None	466	a w ɨ - - -	V C V
891	Marinawa	what	awáɸĩ	awáɸĩ	a w a ɸ i	None	466	a w a ɸ i -	V C V C V
879	Marubo	what	awɨ	awɨ	a w ɨ	None	466	a w ɨ - - -	V C V
897	Matis	what	awɨ-	awɨ-	a w ɨ	None	466	a w ɨ - - -	V C V
876	Proto-Panoan	what	haw[ɨ	haw[ɨ	h a w ɨ	None	466	h a w ɨ - -	C V C V
887	Shanenawa	what	awɨ	awɨ	a w ɨ	None	466	a w ɨ - - -	V C V
886	Sharanawa	what	awa	awa	a w a	None	466	a w a - - -	V C V
877	ShipiboKonibo	what	hawɨ	hawɨ	h a w ɨ	None	466	h a w ɨ - -	C V C V
884	Yaminawa	what	aɸɨ	aɸɨ	a ɸ ɨ	None	466	a ɸ ɨ - - -	V C V
892	Yawanawa	what	auɨ-a	auɨ-a	a w ɨ a	None	466	a w ɨ a - -	V C V V
3869	Yawanawa	white	naua	naua	n a w a	None	188	n a w a	C V C V
4429	Amawaka	white	hoxo_I	hoxo_I	h o x o	None	234	h o x o - -	C V C V
4420	Chakobo	white	hoʂo	hoʂo	h o ʂ o	None	234	h o ʂ o - -	C V C V
4423	Chaninawa	white	oʃo-pa	oʃo-pa	o ʃ o p a	None	234	o ʃ o p a -	V C V C V
4416	Kakataibo	white	oʂo	oʂo	o ʂ o	None	234	o ʂ o - - -	V C V
4418	Kapanawa	white	hoʂo	hoʂo	h o ʂ o	None	234	h o ʂ o - -	C V C V
4427	Katukina	white	uʂu	uʂu	u ʂ u	None	234	u ʂ u - - -	V C V
4421	Kaxarari	white	βakɯˈʂɯ	βakɯˈʂɯ	β a k ɯ ʂ ɯ	None	234	β a k ɯ ʂ ɯ	C V C V C V
4430	Kaxinawa	white	huʂupa	huʂupa	h u ʂ u p a	None	234	h u ʂ u p a	C V C V C V
4431	Marinawa	white	óʂópá	óʂópá	o ʂ o p a	None	234	o ʂ o p a -	V C V C V
4419	Marubo	white	ˈuʃu-ka	ˈuʃu-ka	u ʃ u k a	None	234	u ʃ u k a -	V C V C V
4433	Mayoruna	white	uˈʂu	uˈʂu	u ʂ u	None	234	u ʂ u - - -	V C V
4428	Poyanawa	white	uhu	uhu	u h u	None	234	u h u - - -	V C V
4415	Proto-Panoan	white	hoʂo	hoʂo	h o ʂ o	None	234	h o ʂ o - -	C V C V
4426	Shanenawa	white	uʂɨ	uʂɨ	u ʂ ɨ	None	234	u ʂ ɨ - - -	V C V
4425	Sharanawa	white	oʂo	oʂo	o ʂ o	None	234	o ʂ o - - -	V C V
4417	ShipiboKonibo	white	hoʂo	hoʂo	h o ʂ o	None	234	h o ʂ o - -	C V C V
4422	Yaminawa	white	oʂo	oʂo	o ʂ o	None	234	o ʂ o - - -	V C V
4432	Yawanawa	white	uʃu	uʃu	u ʃ u	None	234	u ʃ u - - -	V C V
1757	Amawaka	who	tsowa	tsowa	ts o w a	None	19	ts o w a -	C V C V
1751	Chakobo	who	tsowɨ	tsowɨ	ts o w ɨ	tsoʔo	19	ts o w ɨ -	C V C V
1749	Kapanawa	who	tsoʔ-	tsoʔ-	ts o ʔ	None	19	ts o ʔ - -	C V C
1756	Katukina	who	tʃua-ra	tʃua-ra	tʃ u a r a	None	19	tʃ u a r a	C V V C V
1752	Kaxarari	who	tsu-	tsu-	ts u	None	19	ts u - - -	C V
1759	Kaxinawa	who	tsu-	tsu-	ts u	None	19	ts u - - -	C V
1763	Korubo	who	tsu-	tsu-	ts u	None	19	ts u - - -	C V
1761	Marinawa	who	tsóamɨ̃	tsóamɨ̃	ts o a m ɨ	None	19	ts o a m ɨ	C V V C V
1764	Matis	who	tsu-	tsu-	ts u	None	19	ts u - - -	C V
1765	Mayoruna	who	tsu-	tsu-	ts u	None	19	ts u - - -	C V
1746	Proto-Panoan	who	tso[a]	tso[a]	ts o a	None	19	ts o a - -	C V V
