ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE	COGIDS
2267	Kakataibo	to design, to paint	kwɨnɨ	kwɨnɨ	kʷ ɨ n ɨ	None	61	kʷ ɨ n ɨ	C V C V	61
2269	Kapanawa	to design, to paint	kɨnɨ-	kɨnɨ-	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2277	Kaxinawa	to design, to paint	kɨnɨ	kɨnɨ	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2278	Marinawa	to design, to paint	kɨ́nɨ́	kɨ́nɨ́	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2270	Marubo	to design, to paint	kɨnɨ	kɨnɨ	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2266	ProtoPanoan	to design, to paint	kwɨ[n]ɨ-	kwɨ[n]ɨ-	kʷ ɨ rⁿ ɨ	None	61	kʷ ɨ rⁿ ɨ	C V C V	61
2274	Sharanawa	to design, to paint	kɨnɨ	kɨnɨ	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2268	ShipiboKonibo	to design, to paint	kɨnɨ́	kɨnɨ́	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2273	Yaminawa	to design, to paint	kɨnɨ-kĩ	kɨnɨ-kĩ	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2279	Yawanawa	to design, to paint	kɨnɨ	kɨnɨ	k ɨ n ɨ	None	61	k ɨ n ɨ	C V C V	61
2232	Amawaka	to desire	kɨ̃ɨ̃-_I	kɨ̃ɨ̃-_I	k ɨ ɨ ∼	None	58	k ɨ ɨ ∼	C V V C	58
2231	Chakobo	to desire	kɨɨ-	kɨɨ-	k ɨ ɨ	None	58	k ɨ ɨ -	C V V	58
2228	Kakataibo	to desire	kwɨɨ̃	kwɨɨ̃	kʷ ɨ ɨ ∼	None	58	kʷ ɨ ɨ ∼	C V V C	58
2230	Kapanawa	to desire	kɨɨń_-	kɨɨń_-	k ɨ ɨ n	None	58	k ɨ ɨ n	C V V C	58
2233	Kaxinawa	to desire	kɨ-̃	kɨ-̃	k ɨ ∼	None	58	k ɨ - ∼	C V C	58
2236	Marinawa	to desire	kɨ̃ɨ̃	kɨ̃ɨ̃	k ɨ ɨ ∼	None	58	k ɨ ɨ ∼	C V V C	58
2227	ProtoPanoan	to desire	kwɨɨ̃-	kwɨɨ̃-	kʷ ɨ ɨ ∼	None	58	kʷ ɨ ɨ ∼	C V V C	58
2229	ShipiboKonibo	to desire	kɨɨ̃	kɨɨ̃	k ɨ ɨ ∼	None	58	k ɨ ɨ ∼	C V V C	58
161	Amawaka	to devour	ʔáya-_kin	ʔáya-_kin	ʔ a j a	None	2	ʔ a j a	C V C V	2
160	Chakobo	to devour	a-kaina	a-kaina	a	None	2	- a - -	V	2
169	Chaninawa	to devour	aya-i	aya-i	a j a	None	2	- a j a	V C V	2
157	Kakataibo	to devour	ʔee-	ʔee-	ʔ e e	None	2	ʔ e - e	C V V	2
159	Kapanawa	to devour	ʔaʔ-kin	ʔaʔ-kin	ʔ a ʔ	None	2	ʔ a ʔ -	C V C	2
163	Kaxinawa	to devour	aya-	aya-	a j a	None	2	- a j a	V C V	2
164	Marinawa	to devour	áyá-	áyá-	a j a	None	2	- a j a	V C V	2
165	Marubo	to devour	a-kĩ	a-kĩ	a	None	2	- a - -	V	2
156	ProtoPanoan	to devour	ʔaya-	ʔaya-	ʔ a j a	None	2	ʔ a j a	C V C V	2
167	Shanenawa	to devour	aya	aya	a j a	None	2	- a j a	V C V	2
170	Sharanawa	to devour	aya-i	aya-i	a j a	None	2	- a j a	V C V	2
168	Yawanawa	to devour	aia	aia	a j a	None	2	- a j a	V C V	2
5829	Amawaka	to devour	xɨʔa_I	xɨʔa_I	x ɨ ʔ a	None	343	x ɨ ʔ a	C V C V	343
5823	Chakobo	to devour	ʂɨʔa	ʂɨʔa	ʂ ɨ ʔ a	None	343	ʂ ɨ ʔ a	C V C V	343
5819	Kakataibo	to devour	ʂɨa-	ʂɨa-	ʂ ɨ a	(posiblemente perdido y más tarde prestado del SC	343	ʂ ɨ - a	C V V	343
5821	Kapanawa	to devour	ʂɨʔa-	ʂɨʔa-	ʂ ɨ ʔ a	None	343	ʂ ɨ ʔ a	C V C V	343
5831	Marinawa	to devour	ʂɨa	ʂɨa	ʂ ɨ a	None	343	ʂ ɨ - a	C V V	343
5818	ProtoPanoan	to devour	ʂɨʔa-	ʂɨʔa-	ʂ ɨ ʔ a	None	343	ʂ ɨ ʔ a	C V C V	343
5825	Sharanawa	to devour	ʂɨai	ʂɨai	ʂ ɨ a	None	343	ʂ ɨ - a	C V V	343
5820	ShipiboKonibo	to devour	ʂia-	ʂia-	ʂ i a	None	343	ʂ i - a	C V V	343
3419	Kapanawa	to die	mawa-	mawa-	m a w a	None	152	m a w a	C V C V	152
3420	Kaxinawa	to die	mawa-	mawa-	m a w a	None	152	m a w a	C V C V	152
3417	ProtoPanoan	to die	mawa-	mawa-	m a w a	None	152	m a w a	C V C V	152
3418	ShipiboKonibo	to die	mawa-	mawa-	m a w a	None	152	m a w a	C V C V	152
6679	Chakobo	to do	-wa	-wa	w a	None	410	w a	C V	410
6678	Kakataibo	to do	-ɔ	-ɔ	ɔ	None	410	- ɔ	V	410
6680	Kaxinawa	to do	wa-	wa-	w a	None	410	w a	C V	410
6677	ProtoPanoan	to do	-wa	-wa	w a	None	410	w a	C V	410
4049	Amawaka	to drag	nini-_I	nini-_I	n i n	None	202	n i n	C V C	202
4045	Chakobo	to drag	nini-	nini-	n i n	None	202	n i n	C V C	202
4042	Kakataibo	to drag	ni	ni	n i	None	202	n i -	C V	202
4044	Kapanawa	to drag	nini-	nini-	n i n	None	202	n i n	C V C	202
4050	Kaxinawa	to drag	nini-	nini-	n i n	None	202	n i n	C V C	202
4051	Marinawa	to drag	níini-	níini-	n i n	None	202	n i n	C V C	202
4052	Mayoruna	to drag	nin	nin	n i n	None	202	n i n	C V C	202
4041	ProtoPanoan	to drag	[n]i[n]-	[n]i[n]-	rⁿ i rⁿ	None	202	rⁿ i rⁿ	C V C	202
4048	Shanenawa	to drag	nini	nini	n i n	None	202	n i n	C V C	202
4046	Sharanawa	to drag	nini	nini	n i n	None	202	n i n	C V C	202
4043	ShipiboKonibo	to drag	nini-	nini-	n i n	None	202	n i n	C V C	202
1895	Amawaka	to drive from behind	tʃiwii-	tʃiwii-	tʃ i w i	II	31	tʃ i w i	C V C V	31
1894	Chakobo	to drive from behind	tʃiβoo-	tʃiβoo-	tʃ i β o	None	31	tʃ i β o	C V C V	31
1891	Kakataibo	to drive from behind	tʃiβí-	tʃiβí-	tʃ i β i	None	31	tʃ i β i	C V C V	31
1893	Kapanawa	to drive from behind	tʃiβi	tʃiβi	tʃ i β i	None	31	tʃ i β i	C V C V	31
1896	Kaxinawa	to drive from behind	tʃibi	tʃibi	tʃ i b i	None	31	tʃ i b i	C V C V	31
1890	ProtoPanoan	to drive from behind	tʃiβi-	tʃiβi-	tʃ i β i	None	31	tʃ i β i	C V C V	31
1892	ShipiboKonibo	to drive from behind	tʃiβí	tʃiβí	tʃ i β i	None	31	tʃ i β i	C V C V	31
4700	Amawaka	to eat	pi-_I	pi-_I	p i	None	255	p i	C V	255
4689	Chakobo	to eat	pi-	pi-	p i	None	255	p i	C V	255
4692	Chaninawa	to eat	pii	pii	p i	None	255	p i	C V	255
4685	Kakataibo	to eat	pi-	pi-	p i	None	255	p i	C V	255
4687	Kapanawa	to eat	pi-	pi-	p i	None	255	p i	C V	255
4697	Katukina	to eat	pi-	pi-	p i	None	255	p i	C V	255
4690	Kaxarari	to eat	pi-	pi-	p i	None	255	p i	C V	255
4701	Kaxinawa	to eat	pi-	pi-	p i	None	255	p i	C V	255
4704	Korubo	to eat	pe	pe	p e	None	255	p e	C V	255
4702	Marinawa	to eat	pí-	pí-	p i	None	255	p i	C V	255
4688	Marubo	to eat	ˈpīă	ˈpīă	p i	None	255	p i	C V	255
4705	Matis	to eat	pe	pe	p e	None	255	p e	C V	255
4706	Mayoruna	to eat	pe	pe	p e	None	255	p e	C V	255
4698	Poyanawa	to eat	pi	pi	p i	None	255	p i	C V	255
4684	ProtoPanoan	to eat	pi-	pi-	p i	None	255	p i	C V	255
4696	Shanenawa	to eat	pi	pi	p i	None	255	p i	C V	255
4694	Sharanawa	to eat	pii	pii	p i	None	255	p i	C V	255
4686	ShipiboKonibo	to eat	pi-	pi-	p i	None	255	p i	C V	255
4691	Yaminawa	to eat	pi-kĩ	pi-kĩ	p i	None	255	p i	C V	255
4703	Yawanawa	to eat	pi	pi	p i	None	255	p i	C V	255
2050	Amawaka	to enter	hiki-	hiki-	h i k i	None	43	h i - k i	C V C V	43
2045	Chakobo	to enter	hiko-	hiko-	h i k i	None	43	h i - k i	C V C V	43
2043	Kapanawa	to enter	ʔiʔki-	ʔiʔki-	ʔ i ʔ k i	None	43	ʔ i ʔ k i	C V C C V	43
2051	Kaxinawa	to enter	hiki-	hiki-	h i k i	None	43	h i - k i	C V C V	43
2052	Marinawa	to enter	íkí-	íkí-	i k i	None	43	- i - k i	V C V	43
2044	Marubo	to enter	iko-	iko-	i k o	None	43	- i - k o	V C V	43
2041	ProtoPanoan	to enter	hiʔki-	hiʔki-	h i ʔ k i	None	43	h i ʔ k i	C V C C V	43
2048	Sharanawa	to enter	iki	iki	i k i	None	43	- i - k i	V C V	43
2042	ShipiboKonibo	to enter	hiki-	hiki-	h i k i	None	43	h i - k i	C V C V	43
2047	Yaminawa	to enter	iki-	iki-	i k i	None	43	- i - k i	V C V	43
2054	Kakataibo	to enter	nima	nima	n i m a	None	44	n i - - m a	C V C V	44
4185	Amawaka	to extinguish	noka-	noka-	n o k a	II	216	n o k a	C V C V	216
4180	Chakobo	to extinguish	noka-	noka-	n o k a	None	216	n o k a	C V C V	216
4179	Kapanawa	to extinguish	nokaʔi	nokaʔi	n o k a	None	216	n o k a	C V C V	216
4186	Kaxinawa	to extinguish	nuka-	nuka-	n u k a	None	216	n u k a	C V C V	216
4187	Marinawa	to extinguish	nóká	nóká	n o k a	None	216	n o k a	C V C V	216
4177	ProtoPanoan	to extinguish	[n]oka-	[n]oka-	rⁿ o k a	None	216	rⁿ o k a	C V C V	216
4184	Shanenawa	to extinguish	nuka	nuka	n u k a	None	216	n u k a	C V C V	216
4182	Sharanawa	to extinguish	nokai	nokai	n o k a	None	216	n o k a	C V C V	216
4178	ShipiboKonibo	to extinguish	noka-	noka-	n o k a	None	216	n o k a	C V C V	216
4188	Yawanawa	to extinguish	nuka	nuka	n u k a	None	216	n u k a	C V C V	216
4530	Amawaka	to fall	pakɨɨ-_I	pakɨɨ-_I	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4519	Chakobo	to fall	pakɨ-	pakɨ-	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4514	Kakataibo	to fall	nipakɨt	nipakɨt	p a k ɨ t	None	241	p a k ɨ t	C V C V C	241
4528	Katukina	to fall	pakɨ-ai	pakɨ-ai	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4531	Kaxinawa	to fall	pakɨ-	pakɨ-	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4534	Korubo	to fall	pakɨt	pakɨt	p a k ɨ t	None	241	p a k ɨ t	C V C V C	241
4532	Marinawa	to fall	pákɨ-	pákɨ-	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4520	Marubo	to fall	paˈkɨa	paˈkɨa	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4535	Matis	to fall	pakɨd-	pakɨd-	p a k ɨ d	None	241	p a k ɨ d	C V C V C	241
4537	Mayoruna	to fall	paˈɨd	paˈɨd	p a ɨ d	None	241	p a - ɨ d	C V V C	241
4513	ProtoPanoan	to fall	pakɨt-	pakɨt-	p a k ɨ t	None	241	p a k ɨ t	C V C V C	241
4527	Shanenawa	to fall	pakɨ	pakɨ	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4525	Sharanawa	to fall	pakɨi	pakɨi	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4518	ShipiboKonibo	to fall	pakɨ-	pakɨ-	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4523	Yaminawa	to fall	pákɨ	pákɨ	p a k ɨ	None	241	p a k ɨ -	C V C V	241
4533	Yawanawa	to fall	pakɨ	pakɨ	p a k ɨ	None	241	p a k ɨ -	C V C V	241
5288	Amawaka	to fall	rɨra-	rɨra-	r ɨ r	II	299	r ɨ r	C V C	299
5282	Chakobo	to fall	rɨra-	rɨra-	r ɨ r	None	299	r ɨ r	C V C	299
5284	Chaninawa	to fall	rɨrai	rɨrai	r ɨ r	None	299	r ɨ r	C V C	299
5278	Kakataibo	to fall	rɨ-	rɨ-	r ɨ	None	299	r ɨ -	C V	299
5280	Kapanawa	to fall	rɨra-	rɨra-	r ɨ r	None	299	r ɨ r	C V C	299
5289	Kaxinawa	to fall	dɨda-	dɨda-	d ɨ d	None	299	d ɨ d	C V C	299
5291	Korubo	to fall	dɨd	dɨd	d ɨ d	None	299	d ɨ d	C V C	299
5290	Marinawa	to fall	rɨ́́rá-	rɨ́́rá-	r ɨ r	None	299	r ɨ r	C V C	299
5281	Marubo	to fall	rɨra	rɨra	r ɨ r	None	299	r ɨ r	C V C	299
5292	Matis	to fall	dɨd-kin	dɨd-kin	d ɨ d	None	299	d ɨ d	C V C	299
5293	Mayoruna	to fall	dɨd-	dɨd-	d ɨ d	None	299	d ɨ d	C V C	299
5277	ProtoPanoan	to fall	ɽɨɽ-	ɽɨɽ-	ɽ ɨ ɽ	None	299	ɽ ɨ ɽ	C V C	299
5285	Sharanawa	to fall	rɨrai	rɨrai	r ɨ r	None	299	r ɨ r	C V C	299
5279	ShipiboKonibo	to fall	rɨra-	rɨra-	r ɨ r	None	299	r ɨ r	C V C	299
5283	Yaminawa	to fall	rɨra-kĩ	rɨra-kĩ	r ɨ r	None	299	r ɨ r	C V C	299
4652	Amawaka	to fan	payati	payati	p a j a	II	252	p a j a	C V C V	252
4649	Kapanawa	to fan	payati	payati	p a j a	None	252	p a j a	C V C V	252
4653	Kaxinawa	to fan	paya-	paya-	p a j a	None	252	p a j a	C V C V	252
4654	Marinawa	to fan	páiyatí	páiyatí	p a j a	None	252	p a j a	C V C V	252
4647	ProtoPanoan	to fan	paya-	paya-	p a j a	None	252	p a j a	C V C V	252
4650	Sharanawa	to fan	payati	payati	p a j a	None	252	p a j a	C V C V	252
4648	ShipiboKonibo	to fan	paya-	paya-	p a j a	None	252	p a j a	C V C V	252
5056	Yaminawa	to fear	ratɨ	ratɨ	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5117	Amawaka	to fear	rakɨ-_I	rakɨ-_I	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5114	Chakobo	to fear	rakɨ-	rakɨ-	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5110	Kakataibo	to fear	rakwɨ́́	rakwɨ́́	r a kʷ ɨ	None	287	r a kʷ ɨ -	C V C V	287
5112	Kapanawa	to fear	rakɨ́́	rakɨ́́	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5116	Katukina	to fear	rakɨ-ti	rakɨ-ti	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5118	Kaxinawa	to fear	dakɨ-	dakɨ-	d a k ɨ	None	287	d a k ɨ -	C V C V	287
5119	Marinawa	to fear	rákɨ	rákɨ	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5113	Marubo	to fear	raˈkɨa	raˈkɨa	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5122	Mayoruna	to fear	dakwɨd	dakwɨd	d a kʷ ɨ d	None	287	d a kʷ ɨ d	C V C V C	287
5109	ProtoPanoan	to fear	ɽakwɨ-	ɽakwɨ-	ɽ a kʷ ɨ	None	287	ɽ a kʷ ɨ -	C V C V	287
5111	ShipiboKonibo	to fear	rakɨ́́	rakɨ́́	r a k ɨ	None	287	r a k ɨ -	C V C V	287
5061	Amawaka	to fear, to be afraid	ratɨ-_I	ratɨ-_I	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5054	Chakobo	to fear, to be afraid	ratɨ-	ratɨ-	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5057	Chaninawa	to fear, to be afraid	ratɨ-	ratɨ-	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5051	Kakataibo	to fear, to be afraid	rato-	rato-	r a t o	None	283	r a - t o	C V C V	283
5053	Kapanawa	to fear, to be afraid	raʔtɨ-	raʔtɨ-	r a ʔ t ɨ	None	283	r a ʔ t ɨ	C V C C V	283
5060	Katukina	to fear, to be afraid	ɾakɨ-ti	ɾakɨ-ti	ɾ a k t i	None	283	ɾ a k t i	C V C C V	283
5062	Kaxinawa	to fear, to be afraid	datɨ-	datɨ-	d a t ɨ	None	283	d a - t ɨ	C V C V	283
5063	Marinawa	to fear, to be afraid	rátɨ-	rátɨ-	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5064	Mayoruna	to fear, to be afraid	dakto	dakto	d a k t o	None	283	d a k t o	C V C C V	283
5050	ProtoPanoan	to fear, to be afraid	ɽaʔtɨ-	ɽaʔtɨ-	ɽ a ʔ t ɨ	None	283	ɽ a ʔ t ɨ	C V C C V	283
5058	Sharanawa	to fear, to be afraid	ratɨi	ratɨi	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5052	ShipiboKonibo	to fear, to be afraid	ratɨ-	ratɨ-	r a t ɨ	None	283	r a - t ɨ	C V C V	283
5115	Kaxarari	to fear, to be afraid	tʃakɨtaˈja	tʃakɨtaˈja	tʃ a k ɨ t	None	287	tʃ a k ɨ t	C V C V C	287
5120	Korubo	to fear, to be afraid	ɬakwɨt	ɬakwɨt	ɬ a kʷ ɨ t	None	287	ɬ a kʷ ɨ t	C V C V C	287
5121	Matis	to fear, to be afraid	dakud-kin	dakud-kin	d a k u d	None	287	d a k u d	C V C V C	287
3217	Kakataibo	to feel longing	mano-	mano-	m a n o	None	135	m a n o -	C V C V	135
3230	Kaxinawa	to feel longing	manu-	manu-	m a n u	None	135	m a n u -	C V C V	135
3216	ProtoPanoan	to feel longing	[ma][n]o[t]-	[ma][n]o[t]-	m a rⁿ o t	None	135	m a rⁿ o t	C V C V C	135
3222	Sharanawa	to feel longing	manoi	manoi	m a n o	None	135	m a n o -	C V C V	135
2729	Amawaka	to finish, to end	kiyo-	kiyo-	k i j o	II	93	k i j o	C V C V	93
2724	Chakobo	to finish, to end	kɨyo-	kɨyo-	k ɨ j o	None	93	k ɨ j o	C V C V	93
2726	Chaninawa	to finish, to end	kɨyoa	kɨyoa	k ɨ j o	None	93	k ɨ j o	C V C V	93
2721	Kakataibo	to finish, to end	kɨo-	kɨo-	k ɨ o	None	93	k ɨ - o	C V V	93
2723	Kapanawa	to finish, to end	kɨyo-	kɨyo-	k ɨ j o	None	93	k ɨ j o	C V C V	93
2731	Kaxinawa	to finish, to end	kɨyu-	kɨyu-	k ɨ j u	None	93	k ɨ j u	C V C V	93
2732	Marinawa	to finish, to end	kɨyo-	kɨyo-	k ɨ j o	None	93	k ɨ j o	C V C V	93
2720	ProtoPanoan	to finish, to end	kɨyo-	kɨyo-	k ɨ j o	None	93	k ɨ j o	C V C V	93
2727	Sharanawa	to finish, to end	kɨyoi	kɨyoi	k ɨ j o	None	93	k ɨ j o	C V C V	93
2722	ShipiboKonibo	to finish, to end	kɨyo-	kɨyo-	k ɨ j o	None	93	k ɨ j o	C V C V	93
2725	Yaminawa	to finish, to end	kɨyo-kĩ	kɨyo-kĩ	k ɨ j o	None	93	k ɨ j o	C V C V	93
2733	Yawanawa	to finish, to end	kɨi-	kɨi-	k ɨ i	None	93	k ɨ - i	C V V	93
4246	Chakobo	to fly	noya-	noya-	n o j a	None	221	n o j a	C V C V	221
4242	Kakataibo	to fly	noã́	noã́	n o ∼ a	None	221	n o ∼ a	C V C V	221
4244	Kapanawa	to fly	noya-	noya-	n o j a	None	221	n o j a	C V C V	221
4251	Kaxinawa	to fly	nuya-	nuya-	n u j a	None	221	n u j a	C V C V	221
4252	Marinawa	to fly	noya-	noya-	n o j a	None	221	n o j a	C V C V	221
4245	Marubo	to fly	ˈnuya	ˈnuya	n u j a	None	221	n u j a	C V C V	221
4241	ProtoPanoan	to fly	[n]o[ya]-	[n]o[ya]-	rⁿ o j a	None	221	rⁿ o j a	C V C V	221
4250	Shanenawa	to fly	nuya	nuya	n u j a	None	221	n u j a	C V C V	221
4248	Sharanawa	to fly	noyai	noyai	n o j a	None	221	n o j a	C V C V	221
4243	ShipiboKonibo	to fly	noya-	noya-	n o j a	None	221	n o j a	C V C V	221
4247	Yaminawa	to fly	yoya	yoya	j o j a	None	221	j o j a	C V C V	221
4253	Yawanawa	to fly	nuia	nuia	n u i a	None	221	n u i a	C V V V	221
1193	Amawaka	to forget, to lose	wɨno-	wɨno-	w ɨ n o	None	487	w ɨ - n o -	C V C V	487
1187	Chakobo	to forget, to lose	βɨno-	βɨno-	β ɨ n o	None	487	β ɨ - n o -	C V C V	487
1185	Kapanawa	to forget, to lose	βɨʔno-	βɨʔno-	β ɨ ʔ n o	None	487	β ɨ ʔ n o -	C V C C V	487
1191	Katukina	to forget, to lose	βinu-βai	βinu-βai	β i n u	None	487	β i - n u -	C V C V	487
1194	Kaxinawa	to forget, to lose	bɨnu-	bɨnu-	b ɨ n u	None	487	b ɨ - n u -	C V C V	487
1197	Korubo	to forget, to lose	bɨnut	bɨnut	b ɨ n u t	None	487	b ɨ - n u t	C V C V C	487
1195	Marinawa	to forget, to lose	ɸɨ́no	ɸɨ́no	ɸ ɨ n o	None	487	ɸ ɨ - n o -	C V C V	487
1186	Marubo	to forget, to lose	vɨno	vɨno	v ɨ n o	(cf. venomta,  venomtaina) (CESARINO, 2008	487	v ɨ - n o -	C V C V	487
1198	Matis	to forget, to lose	bɨnud-	bɨnud-	b ɨ n u d	None	487	b ɨ - n u d	C V C V C	487
1183	ProtoPanoan	to forget, to lose	βɨʔ[n]oCc-	βɨʔ[n]oCc-	β ɨ ʔ rⁿ o tʳ	None	487	β ɨ ʔ rⁿ o tʳ	C V C C V C	487
1192	Shanenawa	to forget, to lose	fɨnu	fɨnu	f ɨ n u	None	487	f ɨ - n u -	C V C V	487
1189	Sharanawa	to forget, to lose	ɸɨnoi	ɸɨnoi	ɸ ɨ n o	None	487	ɸ ɨ - n o -	C V C V	487
1184	ShipiboKonibo	to forget, to lose	βɨno-	βɨno-	β ɨ n o	None	487	β ɨ - n o -	C V C V	487
1188	Yaminawa	to forget, to lose	ɸɨno	ɸɨno	ɸ ɨ n o	None	487	ɸ ɨ - n o -	C V C V	487
1196	Yawanawa	to forget, to lose	βɨnu	βɨnu	β ɨ n u	None	487	β ɨ - n u -	C V C V	487
4078	Amawaka	to get bored	niʃmaa-	niʃmaa-	n i ʃ	II	206	n i ʃ	C V C	206
4075	Kakataibo	to get bored	niʃ-	niʃ-	n i ʃ	None	206	n i ʃ	C V C	206
4079	Mayoruna	to get bored	ˈnɨyʃ	ˈnɨyʃ	n ɨ ʃ	None	206	n ɨ ʃ	C V C	206
4074	ProtoPanoan	to get bored	[n]iʃ-	[n]iʃ-	rⁿ i ʃ	None	206	rⁿ i ʃ	C V C	206
4076	Sharanawa	to get bored	niʂmai	niʂmai	n i ʂ	None	206	n i ʂ	C V C	206
5499	Marinawa	to get bored	sína-	sína-	s i n a	None	316	s i n a	C V C V	316
4458	Amawaka	to get drunk, drunk	pãʔɨ-	pãʔɨ-	p a ʔ ɨ	II	236	p a ʔ ɨ -	C V C V	236
4452	Chakobo	to get drunk, drunk	paʔɨ-	paʔɨ-	p a ʔ ɨ	None	236	p a ʔ ɨ -	C V C V	236
4448	Kakataibo	to get drunk, drunk	paɨ	paɨ	p a ɨ	None	236	p a - ɨ -	C V V	236
4450	Kapanawa	to get drunk, drunk	paʔɨn-	paʔɨn-	p a ʔ ɨ n	None	236	p a ʔ ɨ n	C V C V C	236
4457	Katukina	to get drunk, drunk	pain-ki	pain-ki	p a i n	None	236	p a - i n	C V V C	236
4459	Kaxinawa	to get drunk, drunk	paɨ-inkiki	paɨ-inkiki	p a ɨ	None	236	p a - ɨ -	C V V	236
4463	Marinawa	to get drunk, drunk	pãɨ-	pãɨ-	p a ɨ	None	236	p a - ɨ -	C V V	236
4451	Marubo	to get drunk, drunk	paɨ	paɨ	p a ɨ	None	236	p a - ɨ -	C V V	236
4464	Mayoruna	to get drunk, drunk	paˈɨ	paˈɨ	p a ɨ	None	236	p a - ɨ -	C V V	236
4447	ProtoPanoan	to get drunk, drunk	paʔɨn-	paʔɨn-	p a ʔ ɨ n	None	236	p a ʔ ɨ n	C V C V C	236
4454	Sharanawa	to get drunk, drunk	paɨ	paɨ	p a ɨ	None	236	p a - ɨ -	C V V	236
4449	ShipiboKonibo	to get drunk, drunk	paɨ-	paɨ-	p a ɨ	None	236	p a - ɨ -	C V V	236
4453	Yaminawa	to get drunk, drunk	paɨ	paɨ	p a ɨ	None	236	p a - ɨ -	C V V	236
349	Amawaka	to give	inã-	inã-	i n a ∼	None	115	- i n a ∼	V C V C	115
339	Chakobo	to give	ʔinia-	ʔinia-	ʔ i n a	None	115	ʔ i n a -	C V C V	115
343	Chaninawa	to give	inai	inai	i n a	None	115	- i n a -	V C V	115
335	Kakataibo	to give	ʔinã́-	ʔinã́-	ʔ i n a ∼	None	115	ʔ i n a ∼	C V C V C	115
337	Kapanawa	to give	ʔinán	ʔinán	ʔ i n a n	None	115	ʔ i n a n	C V C V C	115
347	Katukina	to give	inna-ai	inna-ai	i n a	None	115	- i n a -	V C V	115
341	Kaxarari	to give	yali	yali	j a l	None	115	- - j a l	C V C	115
351	Kaxinawa	to give	inã-	inã-	i n a ∼	None	115	- i n a ∼	V C V C	115
352	Marinawa	to give	ínã-	ínã-	i n a ∼	None	115	- i n a ∼	V C V C	115
338	Marubo	to give	ĩnã-	ĩnã-	i n a ∼	None	115	- i n a ∼	V C V C	115
334	ProtoPanoan	to give	ʔinar-	ʔinar-	ʔ i n a r	None	115	ʔ i n a r	C V C V C	115
346	Shanenawa	to give	inan	inan	i n a n	None	115	- i n a n	V C V C	115
344	Sharanawa	to give	inain	inain	i n a n	None	115	- i n a n	V C V C	115
336	ShipiboKonibo	to give	ʔinã-	ʔinã-	ʔ i n a ∼	None	115	ʔ i n a ∼	C V C V C	115
342	Yaminawa	to give	inã-	inã-	i n a ∼	None	115	- i n a ∼	V C V C	115
314	Amawaka	to go up	ʔínaa-ʔí	ʔínaa-ʔí	ʔ i n a	None	102	ʔ i n a	C V C V	102
307	Chakobo	to go up	ʔina-	ʔina-	ʔ i n a	None	102	ʔ i n a	C V C V	102
310	Chaninawa	to go up	ida-	ida-	i d a	None	102	- i d a	V C V	102
305	Kapanawa	to go up	ʔina-	ʔina-	ʔ i n a	None	102	ʔ i n a	C V C V	102
308	Kaxarari	to go up	iˈlahi	iˈlahi	i l a	None	102	- i l a	V C V	102
316	Kaxinawa	to go up	ina-	ina-	i n a	None	102	- i n a	V C V	102
317	Marinawa	to go up	ínai	ínai	i n a	None	102	- i n a	V C V	102
306	Marubo	to go up	-iná-	-iná-	i n a	None	102	- i n a	V C V	102
319	Matis	to go up	indo-kin	indo-kin	i n.d o	None	102	- i n.d o	V C V	102
320	Mayoruna	to go up	in	in	i n	None	102	- i n -	V C	102
303	ProtoPanoan	to go up	ʔira-	ʔira-	ʔ i r a	None	102	ʔ i r a	C V C V	102
311	Sharanawa	to go up	inai	inai	i n a	None	102	- i n a	V C V	102
304	ShipiboKonibo	to go up	-ina-	-ina-	i n a	None	102	- i n a	V C V	102
